,time,open,high,low,close,volume
72,2024-12-01 18:00:00+00:00,1.9283,1.9357,1.9244,1.9282,5752329.0
73,2024-12-01 18:15:00+00:00,1.9282,1.9425,1.923,1.9407,7061164.0
74,2024-12-01 18:30:00+00:00,1.9407,1.9475,1.9358,1.9471,7321744.0
75,2024-12-01 18:45:00+00:00,1.947,1.9774,1.9422,1.9699,33672577.21
76,2024-12-01 19:00:00+00:00,1.9699,1.9954,1.9695,1.9876,36318237.26999999
77,2024-12-01 19:15:00+00:00,1.9876,2.085,1.9867,2.0532,70248869.17
78,2024-12-01 19:30:00+00:00,2.0532,2.0962,2.0371,2.0929,33163970.16
79,2024-12-01 19:45:00+00:00,2.093,2.146,2.0828,2.1247,56319346.8
80,2024-12-01 20:00:00+00:00,2.1247,2.2,2.1177,2.153,88628415.38
81,2024-12-01 20:15:00+00:00,2.1529,2.1613,2.061,2.0867,51368076.0
82,2024-12-01 20:30:00+00:00,2.0867,2.1317,2.0838,2.1237,30951895.0
83,2024-12-01 20:45:00+00:00,2.1236,2.1724,2.1071,2.1692,23317764.0
84,2024-12-01 21:00:00+00:00,2.1692,2.1737,2.1412,2.1685,17976072.0
85,2024-12-01 21:15:00+00:00,2.1685,2.1869,2.1509,2.1791,17755230.0
86,2024-12-01 21:30:00+00:00,2.1792,2.1825,2.155,2.18,15186982.0
87,2024-12-01 21:45:00+00:00,2.18,2.19,2.1616,2.1727,17092250.0
88,2024-12-01 22:00:00+00:00,2.1726,2.1794,2.1404,2.1425,16793968.0
89,2024-12-01 22:15:00+00:00,2.1425,2.172,2.1425,2.1637,10403009.0
90,2024-12-01 22:30:00+00:00,2.1637,2.1818,2.1588,2.1727,11142361.0
91,2024-12-01 22:45:00+00:00,2.1729,2.1789,2.1615,2.1701,8267777.0
92,2024-12-01 23:00:00+00:00,2.1701,2.1766,2.1451,2.1764,12840814.0
93,2024-12-01 23:15:00+00:00,2.1765,2.1865,2.1673,2.1793,14745020.0
94,2024-12-01 23:30:00+00:00,2.1794,2.3,2.172,2.2815,55773672.56999999
95,2024-12-01 23:45:00+00:00,2.2816,2.35,2.2634,2.2937,54209018.87
96,2024-12-02 00:00:00+00:00,2.2937,2.347,2.281,2.3075,43484070.0
97,2024-12-02 00:15:00+00:00,2.3076,2.3349,2.2901,2.3082,23052600.0
98,2024-12-02 00:30:00+00:00,2.3084,2.375,2.2995,2.3348,36859433.74
99,2024-12-02 00:45:00+00:00,2.3347,2.4325,2.3328,2.4225,56682229.23000001
100,2024-12-02 01:00:00+00:00,2.4225,2.455,2.3919,2.4469,55089874.93
101,2024-12-02 01:15:00+00:00,2.4467,2.4977,2.4311,2.4919,47513598.69
102,2024-12-02 01:30:00+00:00,2.4917,2.4938,2.3215,2.3712,68660055.0
103,2024-12-02 01:45:00+00:00,2.3709,2.4139,2.3534,2.4048,27752672.0
104,2024-12-02 02:00:00+00:00,2.4036,2.42,2.3263,2.3522,32839813.0
105,2024-12-02 02:15:00+00:00,2.3521,2.3688,2.2866,2.3671,35026120.0
106,2024-12-02 02:30:00+00:00,2.3672,2.3883,2.3472,2.3654,17024826.0
107,2024-12-02 02:45:00+00:00,2.3653,2.4068,2.3625,2.394,17335090.0
108,2024-12-02 03:00:00+00:00,2.3937,2.4324,2.3801,2.4323,19918323.0
109,2024-12-02 03:15:00+00:00,2.4324,2.4742,2.4181,2.4601,23901417.0
110,2024-12-02 03:30:00+00:00,2.4602,2.475,2.4262,2.4411,20200556.0
111,2024-12-02 03:45:00+00:00,2.441,2.4727,2.3677,2.3954,36322771.0
112,2024-12-02 04:00:00+00:00,2.3953,2.4238,2.3189,2.3757,28804494.0
113,2024-12-02 04:15:00+00:00,2.3755,2.394,2.355,2.3682,19815678.0
114,2024-12-02 04:30:00+00:00,2.3683,2.4183,2.3609,2.4057,13229135.0
115,2024-12-02 04:45:00+00:00,2.4056,2.4396,2.402,2.4371,13422926.0
116,2024-12-02 05:00:00+00:00,2.4372,2.4485,2.4217,2.4255,11684960.0
117,2024-12-02 05:15:00+00:00,2.4254,2.4663,2.4247,2.4384,16864026.0
118,2024-12-02 05:30:00+00:00,2.4383,2.485,2.4377,2.4438,18254308.0
119,2024-12-02 05:45:00+00:00,2.4438,2.4674,2.4385,2.4602,13540830.0
120,2024-12-02 06:00:00+00:00,2.4602,2.4618,2.4111,2.4227,18685257.0
121,2024-12-02 06:15:00+00:00,2.4227,2.4291,2.3636,2.3886,22835586.0
122,2024-12-02 06:30:00+00:00,2.3887,2.419,2.3757,2.4141,16072859.0
123,2024-12-02 06:45:00+00:00,2.4141,2.4452,2.412,2.4405,12031122.0
124,2024-12-02 07:00:00+00:00,2.4404,2.4538,2.4261,2.4445,12083884.0
125,2024-12-02 07:15:00+00:00,2.4445,2.4492,2.3987,2.4132,16339491.0
126,2024-12-02 07:30:00+00:00,2.4132,2.42,2.3887,2.4146,12321822.0
127,2024-12-02 07:45:00+00:00,2.4147,2.4579,2.4058,2.4399,15553328.0
128,2024-12-02 08:00:00+00:00,2.4398,2.4554,2.4097,2.429,13678846.0
129,2024-12-02 08:15:00+00:00,2.4292,2.4382,2.3225,2.3417,34220044.0
130,2024-12-02 08:30:00+00:00,2.3417,2.3732,2.2165,2.2742,61472952.0
131,2024-12-02 08:45:00+00:00,2.274,2.3097,2.2011,2.2738,55058384.0
132,2024-12-02 09:00:00+00:00,2.2739,2.34,2.2575,2.3292,29802006.0
133,2024-12-02 09:15:00+00:00,2.3292,2.3649,2.3252,2.3438,26173323.0
134,2024-12-02 09:30:00+00:00,2.3436,2.3562,2.3042,2.3156,18784272.0
135,2024-12-02 09:45:00+00:00,2.3156,2.3558,2.3114,2.3502,12995048.0
136,2024-12-02 10:00:00+00:00,2.3503,2.353,2.2982,2.309,11688682.0
137,2024-12-02 10:15:00+00:00,2.3089,2.3322,2.2985,2.3099,11756544.0
138,2024-12-02 10:30:00+00:00,2.31,2.3178,2.2541,2.2719,21863935.0
139,2024-12-02 10:45:00+00:00,2.2718,2.2926,2.2355,2.2492,21164428.0
140,2024-12-02 11:00:00+00:00,2.2492,2.2859,2.2239,2.2695,21996905.0
141,2024-12-02 11:15:00+00:00,2.2695,2.3203,2.2686,2.317,19032709.0
142,2024-12-02 11:30:00+00:00,2.317,2.3319,2.3021,2.3163,14137733.0
143,2024-12-02 11:45:00+00:00,2.3163,2.3306,2.2897,2.3146,11280070.0
144,2024-12-02 12:00:00+00:00,2.3142,2.3253,2.298,2.3147,10551613.0
145,2024-12-02 12:15:00+00:00,2.3146,2.4073,2.3129,2.3944,31674583.0
146,2024-12-02 12:30:00+00:00,2.3944,2.3954,2.3565,2.3604,16103752.0
147,2024-12-02 12:45:00+00:00,2.3605,2.3685,2.325,2.3496,16097841.0
148,2024-12-02 13:00:00+00:00,2.3496,2.3764,2.3349,2.3707,15123833.0
149,2024-12-02 13:15:00+00:00,2.3707,2.4244,2.3689,2.4233,24249197.0
150,2024-12-02 13:30:00+00:00,2.4234,2.458,2.4026,2.4287,31185471.0
151,2024-12-02 13:45:00+00:00,2.4284,2.4518,2.4113,2.4268,21856693.0
152,2024-12-02 14:00:00+00:00,2.4269,2.4499,2.4133,2.4207,16818055.0
153,2024-12-02 14:15:00+00:00,2.4208,2.4473,2.4014,2.4317,17711630.0
154,2024-12-02 14:30:00+00:00,2.4318,2.6301,2.4238,2.6181,92112856.67
155,2024-12-02 14:45:00+00:00,2.6181,2.6689,2.5578,2.6177,74927469.83
156,2024-12-02 15:00:00+00:00,2.6176,2.7394,2.6042,2.6929,85252482.78
157,2024-12-02 15:15:00+00:00,2.693,2.7518,2.6747,2.707,52947666.76999999
158,2024-12-02 15:30:00+00:00,2.7069,2.7188,2.6243,2.6744,42819773.0
159,2024-12-02 15:45:00+00:00,2.6745,2.7095,2.6552,2.7001,25910321.0
160,2024-12-02 16:00:00+00:00,2.7001,2.8,2.6835,2.7998,57972714.68000001
161,2024-12-02 16:15:00+00:00,2.7998,2.8723,2.7265,2.7428,87602709.17
162,2024-12-02 16:30:00+00:00,2.7424,2.7953,2.6051,2.6954,86027461.0
163,2024-12-02 16:45:00+00:00,2.6953,2.7507,2.6742,2.7389,46148706.0
164,2024-12-02 17:00:00+00:00,2.7389,2.75,2.6631,2.6844,24890068.0
165,2024-12-02 17:15:00+00:00,2.6843,2.701,2.6192,2.678,40042935.0
166,2024-12-02 17:30:00+00:00,2.6782,2.6988,2.6392,2.6672,22816835.0
167,2024-12-02 17:45:00+00:00,2.6675,2.6738,2.5806,2.6249,34262939.0
168,2024-12-02 18:00:00+00:00,2.625,2.7007,2.6204,2.6894,27362535.0
169,2024-12-02 18:15:00+00:00,2.6893,2.7359,2.6889,2.6946,22489286.0
170,2024-12-02 18:30:00+00:00,2.6946,2.7365,2.6809,2.7269,16011633.0
171,2024-12-02 18:45:00+00:00,2.7268,2.7416,2.6968,2.7186,16141935.0
172,2024-12-02 19:00:00+00:00,2.7186,2.7318,2.6688,2.6891,14022500.0
173,2024-12-02 19:15:00+00:00,2.6891,2.7247,2.6717,2.7189,11146607.0
174,2024-12-02 19:30:00+00:00,2.7189,2.7724,2.7166,2.763,19466973.0
175,2024-12-02 19:45:00+00:00,2.763,2.772,2.7331,2.7471,13271835.0
176,2024-12-02 20:00:00+00:00,2.7472,2.7998,2.7355,2.7761,17681406.0
177,2024-12-02 20:15:00+00:00,2.7759,2.782,2.7436,2.7483,10209267.0
178,2024-12-02 20:30:00+00:00,2.7483,2.7618,2.7168,2.7219,11647861.0
179,2024-12-02 20:45:00+00:00,2.722,2.739,2.7044,2.7211,10529797.0
180,2024-12-02 21:00:00+00:00,2.7213,2.7249,2.6406,2.673,19386910.0
181,2024-12-02 21:15:00+00:00,2.673,2.6937,2.6349,2.6733,16241743.0
182,2024-12-02 21:30:00+00:00,2.6733,2.7094,2.6552,2.6967,12086323.0
183,2024-12-02 21:45:00+00:00,2.6967,2.735,2.6955,2.706,12060073.0
184,2024-12-02 22:00:00+00:00,2.7061,2.7317,2.6765,2.711,10898871.0
185,2024-12-02 22:15:00+00:00,2.7109,2.7675,2.7109,2.7407,18010244.0
186,2024-12-02 22:30:00+00:00,2.7407,2.7499,2.7198,2.7367,8651106.0
187,2024-12-02 22:45:00+00:00,2.7373,2.7554,2.7096,2.7531,6649409.0
188,2024-12-02 23:00:00+00:00,2.7532,2.7564,2.7152,2.7217,10490583.0
189,2024-12-02 23:15:00+00:00,2.7217,2.7898,2.7197,2.7753,21197285.0
190,2024-12-02 23:30:00+00:00,2.7752,2.7755,2.6876,2.7012,20120133.0
191,2024-12-02 23:45:00+00:00,2.7012,2.7272,2.6852,2.7245,14525741.0
192,2024-12-03 00:00:00+00:00,2.7244,2.7422,2.6701,2.7378,21784574.0
193,2024-12-03 00:15:00+00:00,2.7379,2.75,2.6568,2.6668,17378906.0
194,2024-12-03 00:30:00+00:00,2.6674,2.6905,2.6449,2.6888,12197387.0
195,2024-12-03 00:45:00+00:00,2.6888,2.7027,2.6773,2.6965,8794188.0
196,2024-12-03 01:00:00+00:00,2.6965,2.75,2.6928,2.7388,18983223.0
197,2024-12-03 01:15:00+00:00,2.7387,2.7443,2.7129,2.7328,11918589.0
198,2024-12-03 01:30:00+00:00,2.733,2.74,2.706,2.7346,9665466.0
199,2024-12-03 01:45:00+00:00,2.7347,2.7414,2.6795,2.6841,10690954.0
200,2024-12-03 02:00:00+00:00,2.6842,2.7035,2.665,2.6987,11739727.0
201,2024-12-03 02:15:00+00:00,2.6988,2.755,2.6981,2.723,11935514.0
202,2024-12-03 02:30:00+00:00,2.7233,2.731,2.6926,2.6972,10395012.0
203,2024-12-03 02:45:00+00:00,2.6972,2.7074,2.6811,2.6898,8711696.0
204,2024-12-03 03:00:00+00:00,2.69,2.7385,2.6853,2.7198,9404782.0
205,2024-12-03 03:15:00+00:00,2.7198,2.7315,2.7111,2.7213,7747928.0
206,2024-12-03 03:30:00+00:00,2.7212,2.747,2.7207,2.7264,9881143.0
207,2024-12-03 03:45:00+00:00,2.7265,2.7749,2.7183,2.7724,13646825.0
208,2024-12-03 04:00:00+00:00,2.7724,2.7838,2.7088,2.7403,15080387.0
209,2024-12-03 04:15:00+00:00,2.7403,2.764,2.7289,2.7434,12538998.0
210,2024-12-03 04:30:00+00:00,2.7435,2.7445,2.6959,2.6999,15041365.0
211,2024-12-03 04:45:00+00:00,2.6999,2.732,2.6998,2.7195,6911324.0
212,2024-12-03 05:00:00+00:00,2.7196,2.7394,2.7005,2.7057,6112212.0
213,2024-12-03 05:15:00+00:00,2.706,2.7232,2.695,2.7161,7551985.0
214,2024-12-03 05:30:00+00:00,2.716,2.7508,2.7063,2.738,9372204.0
215,2024-12-03 05:45:00+00:00,2.7381,2.7482,2.7311,2.7473,10890235.0
216,2024-12-03 06:00:00+00:00,2.7473,2.749,2.7226,2.7296,7785587.0
217,2024-12-03 06:15:00+00:00,2.7295,2.7396,2.7143,2.7379,8621642.0
218,2024-12-03 06:30:00+00:00,2.7377,2.7521,2.7044,2.7075,14320708.0
219,2024-12-03 06:45:00+00:00,2.7074,2.7131,2.6085,2.622,32746824.0
220,2024-12-03 07:00:00+00:00,2.6219,2.6256,2.5102,2.5573,51746354.0
221,2024-12-03 07:15:00+00:00,2.5575,2.586,2.526,2.573,22676001.0
222,2024-12-03 07:30:00+00:00,2.5727,2.5953,2.5374,2.5749,18808361.0
223,2024-12-03 07:45:00+00:00,2.5749,2.6469,2.561,2.6294,26040032.0
224,2024-12-03 08:00:00+00:00,2.6294,2.6471,2.6,2.6191,18110473.0
225,2024-12-03 08:15:00+00:00,2.6191,2.658,2.6089,2.6441,11386238.0
226,2024-12-03 08:30:00+00:00,2.6441,2.6555,2.6245,2.6492,8469221.0
227,2024-12-03 08:45:00+00:00,2.6492,2.7036,2.6464,2.6908,12299486.0
228,2024-12-03 09:00:00+00:00,2.6908,2.6912,2.6552,2.6643,6952965.0
229,2024-12-03 09:15:00+00:00,2.6643,2.6759,2.63,2.6367,9241456.0
230,2024-12-03 09:30:00+00:00,2.6365,2.6451,2.6205,2.6297,9347595.0
231,2024-12-03 09:45:00+00:00,2.6298,2.6348,2.6028,2.6146,8634892.0
232,2024-12-03 10:00:00+00:00,2.6146,2.6386,2.6137,2.632,7797715.0
233,2024-12-03 10:15:00+00:00,2.6321,2.6518,2.6194,2.626,6559343.0
234,2024-12-03 10:30:00+00:00,2.6261,2.642,2.6114,2.6327,5641662.0
235,2024-12-03 10:45:00+00:00,2.6328,2.6346,2.5641,2.5782,16038686.0
236,2024-12-03 11:00:00+00:00,2.5781,2.6233,2.5731,2.6102,11601695.0
237,2024-12-03 11:15:00+00:00,2.6102,2.6556,2.6031,2.6505,10732397.0
238,2024-12-03 11:30:00+00:00,2.6505,2.7151,2.6503,2.7113,19227186.0
239,2024-12-03 11:45:00+00:00,2.7112,2.8696,2.7035,2.8499,61369867.0
240,2024-12-03 12:00:00+00:00,2.8498,2.9092,2.7493,2.757,75394136.21000002
241,2024-12-03 12:15:00+00:00,2.7568,2.763,2.71,2.7228,29813200.0
242,2024-12-03 12:30:00+00:00,2.7227,2.7438,2.6839,2.6928,26696296.0
243,2024-12-03 12:45:00+00:00,2.6927,2.7349,2.6927,2.7205,16132983.0
244,2024-12-03 13:00:00+00:00,2.7204,2.7236,2.6677,2.6777,19417167.0
245,2024-12-03 13:15:00+00:00,2.6777,2.7008,2.6619,2.6741,13051917.0
246,2024-12-03 13:30:00+00:00,2.6741,2.676,2.55,2.605,52805211.0
247,2024-12-03 13:45:00+00:00,2.6051,2.6149,2.25,2.4352,144753366.0
248,2024-12-03 14:00:00+00:00,2.4359,2.6036,2.4213,2.5444,86999104.0
249,2024-12-03 14:15:00+00:00,2.5444,2.5656,2.4451,2.4464,44346389.0
250,2024-12-03 14:30:00+00:00,2.4464,2.4854,2.2676,2.4847,106329761.0
251,2024-12-03 14:45:00+00:00,2.4844,2.55,2.42,2.4802,49968598.0
252,2024-12-03 15:00:00+00:00,2.4814,2.5319,2.4502,2.5025,32835271.0
253,2024-12-03 15:15:00+00:00,2.5031,2.5088,2.406,2.4192,39915434.0
254,2024-12-03 15:30:00+00:00,2.4193,2.4867,2.4,2.4466,36788455.0
255,2024-12-03 15:45:00+00:00,2.4465,2.525,2.4305,2.5247,28629703.0
256,2024-12-03 16:00:00+00:00,2.5249,2.6036,2.511,2.5748,52174629.0
257,2024-12-03 16:15:00+00:00,2.5751,2.5906,2.5359,2.5656,21018834.0
258,2024-12-03 16:30:00+00:00,2.5654,2.5787,2.4825,2.5146,26282135.0
259,2024-12-03 16:45:00+00:00,2.5145,2.53,2.4856,2.5154,20467587.0
260,2024-12-03 17:00:00+00:00,2.5154,2.5502,2.5,2.5229,17626918.0
261,2024-12-03 17:15:00+00:00,2.523,2.5257,2.4834,2.4953,14776994.0
262,2024-12-03 17:30:00+00:00,2.4954,2.5853,2.4897,2.5771,15769184.0
263,2024-12-03 17:45:00+00:00,2.5778,2.6075,2.5609,2.5722,18123797.0
264,2024-12-03 18:00:00+00:00,2.5723,2.5824,2.5495,2.5761,8724772.0
265,2024-12-03 18:15:00+00:00,2.5761,2.5772,2.5442,2.5689,9955459.0
266,2024-12-03 18:30:00+00:00,2.5689,2.5826,2.5466,2.551,10512370.0
267,2024-12-03 18:45:00+00:00,2.551,2.5533,2.5258,2.5459,8181178.0
268,2024-12-03 19:00:00+00:00,2.5459,2.55,2.5017,2.5059,12344247.0
269,2024-12-03 19:15:00+00:00,2.506,2.541,2.4921,2.54,13734197.0
270,2024-12-03 19:30:00+00:00,2.5399,2.5789,2.5205,2.573,11371130.0
271,2024-12-03 19:45:00+00:00,2.5734,2.5913,2.5559,2.5697,12277122.0
272,2024-12-03 20:00:00+00:00,2.5695,2.6,2.5563,2.5699,10572402.0
273,2024-12-03 20:15:00+00:00,2.5699,2.6163,2.567,2.5831,13984027.0
274,2024-12-03 20:30:00+00:00,2.583,2.6314,2.5812,2.62,14342127.0
275,2024-12-03 20:45:00+00:00,2.62,2.632,2.5958,2.5976,9586898.0
276,2024-12-03 21:00:00+00:00,2.5976,2.6499,2.5959,2.6487,10223204.0
277,2024-12-03 21:15:00+00:00,2.6487,2.6889,2.6353,2.6878,18793986.0
278,2024-12-03 21:30:00+00:00,2.6879,2.6883,2.6195,2.6485,16692656.0
279,2024-12-03 21:45:00+00:00,2.6485,2.6498,2.6077,2.6243,10508349.0
280,2024-12-03 22:00:00+00:00,2.6244,2.6352,2.5645,2.6225,15649955.0
281,2024-12-03 22:15:00+00:00,2.6224,2.6417,2.6079,2.62,7846130.0
282,2024-12-03 22:30:00+00:00,2.6199,2.6228,2.5932,2.6053,6592908.0
283,2024-12-03 22:45:00+00:00,2.6053,2.6136,2.5851,2.6058,6471190.0
284,2024-12-03 23:00:00+00:00,2.6058,2.6091,2.5533,2.5708,11271750.0
285,2024-12-03 23:15:00+00:00,2.5708,2.5848,2.5089,2.5213,18505951.0
286,2024-12-03 23:30:00+00:00,2.5214,2.5555,2.5202,2.5267,11581933.0
287,2024-12-03 23:45:00+00:00,2.5268,2.5444,2.5089,2.5102,11233217.0
288,2024-12-04 00:00:00+00:00,2.5103,2.5575,2.5103,2.5415,17163199.0
289,2024-12-04 00:15:00+00:00,2.5414,2.5679,2.537,2.5625,19760163.0
290,2024-12-04 00:30:00+00:00,2.5625,2.5736,2.5333,2.5471,12009278.0
291,2024-12-04 00:45:00+00:00,2.5472,2.5632,2.5367,2.5503,11209148.0
292,2024-12-04 01:00:00+00:00,2.5504,2.556,2.5012,2.5059,21679609.0
293,2024-12-04 01:15:00+00:00,2.5058,2.5549,2.5056,2.551,15831248.0
294,2024-12-04 01:30:00+00:00,2.551,2.5805,2.5442,2.5687,12402793.0
295,2024-12-04 01:45:00+00:00,2.5688,2.5757,2.5561,2.5664,7303006.0
296,2024-12-04 02:00:00+00:00,2.5665,2.57,2.525,2.5308,8676888.0
297,2024-12-04 02:15:00+00:00,2.5309,2.5421,2.5167,2.5325,9177968.0
298,2024-12-04 02:30:00+00:00,2.533,2.5364,2.511,2.511,7522049.0
299,2024-12-04 02:45:00+00:00,2.5111,2.5349,2.5,2.532,8265507.0
300,2024-12-04 03:00:00+00:00,2.532,2.5586,2.5319,2.5529,5809710.0
301,2024-12-04 03:15:00+00:00,2.5529,2.5663,2.5459,2.5552,4675184.0
302,2024-12-04 03:30:00+00:00,2.5554,2.5697,2.5459,2.5582,4419617.0
303,2024-12-04 03:45:00+00:00,2.5582,2.563,2.5393,2.5445,3887504.0
304,2024-12-04 04:00:00+00:00,2.5445,2.5633,2.5436,2.5532,3379597.0
305,2024-12-04 04:15:00+00:00,2.5531,2.57,2.5454,2.548,5154274.0
306,2024-12-04 04:30:00+00:00,2.548,2.5672,2.5389,2.5625,4510589.0
307,2024-12-04 04:45:00+00:00,2.5625,2.5846,2.5568,2.5842,6407015.0
308,2024-12-04 05:00:00+00:00,2.5843,2.6,2.5716,2.575,8185763.0
309,2024-12-04 05:15:00+00:00,2.575,2.5971,2.5681,2.595,5909667.0
310,2024-12-04 05:30:00+00:00,2.5949,2.6327,2.5896,2.6172,10946114.0
311,2024-12-04 05:45:00+00:00,2.6173,2.6316,2.6032,2.6167,6873761.0
312,2024-12-04 06:00:00+00:00,2.6166,2.6303,2.6025,2.616,11698076.0
313,2024-12-04 06:15:00+00:00,2.6161,2.6584,2.5938,2.6301,15507060.0
