,time,open,high,low,close,volume
50,2024-12-01 12:30:00+00:00,3687.75,3690.55,3681.8,3690.55,2739.6796
51,2024-12-01 12:45:00+00:00,3690.55,3690.69,3680.27,3682.62,5248.7432
52,2024-12-01 13:00:00+00:00,3682.62,3697.45,3678.61,3696.83,4066.8464
53,2024-12-01 13:15:00+00:00,3696.82,3706.5,3695.0,3702.15,4160.107
54,2024-12-01 13:30:00+00:00,3702.16,3714.74,3697.88,3711.06,11143.5668
55,2024-12-01 13:45:00+00:00,3711.06,3711.06,3700.31,3701.21,2844.4154
56,2024-12-01 14:00:00+00:00,3701.2,3711.85,3693.43,3707.4,11810.3798
57,2024-12-01 14:15:00+00:00,3707.4,3713.0,3702.22,3703.6,6496.5338
58,2024-12-01 14:30:00+00:00,3703.6,3710.05,3696.05,3707.68,4646.1298
59,2024-12-01 14:45:00+00:00,3707.68,3711.03,3706.0,3706.01,3228.9277
60,2024-12-01 15:00:00+00:00,3706.01,3717.0,3701.2,3712.6,5700.3325
61,2024-12-01 15:15:00+00:00,3712.6,3726.47,3709.5,3725.89,5853.8875
62,2024-12-01 15:30:00+00:00,3725.89,3746.8,3721.26,3734.4,16286.1746
63,2024-12-01 15:45:00+00:00,3734.4,3745.83,3721.4,3728.59,10401.1739
64,2024-12-01 16:00:00+00:00,3728.59,3736.2,3723.0,3728.35,4851.1744
65,2024-12-01 16:15:00+00:00,3728.35,3736.0,3723.38,3734.78,3886.1241
66,2024-12-01 16:30:00+00:00,3734.77,3744.11,3731.2,3737.74,5819.2723
67,2024-12-01 16:45:00+00:00,3737.74,3740.0,3723.86,3725.43,4229.1136
68,2024-12-01 17:00:00+00:00,3725.43,3729.75,3710.77,3712.8,5679.5411
69,2024-12-01 17:15:00+00:00,3712.79,3716.69,3705.88,3710.4,3857.6585
70,2024-12-01 17:30:00+00:00,3710.39,3714.68,3707.65,3710.67,2625.7596
71,2024-12-01 17:45:00+00:00,3710.66,3723.51,3710.66,3723.5,5243.6121
72,2024-12-01 18:00:00+00:00,3723.5,3731.47,3719.2,3723.4,4918.151
73,2024-12-01 18:15:00+00:00,3723.39,3725.01,3715.67,3721.88,2767.8179
74,2024-12-01 18:30:00+00:00,3721.87,3726.78,3719.44,3720.24,2699.7022
75,2024-12-01 18:45:00+00:00,3720.23,3720.23,3708.21,3711.81,3815.4816
76,2024-12-01 19:00:00+00:00,3711.81,3718.2,3706.36,3710.67,3089.1557
77,2024-12-01 19:15:00+00:00,3710.67,3713.9,3701.96,3704.99,4429.4016
78,2024-12-01 19:30:00+00:00,3704.99,3708.6,3698.0,3699.83,3994.3524
79,2024-12-01 19:45:00+00:00,3699.84,3708.5,3693.02,3707.96,4316.1894
80,2024-12-01 20:00:00+00:00,3707.95,3710.0,3686.0,3692.39,6602.6137
81,2024-12-01 20:15:00+00:00,3692.39,3700.6,3679.0,3682.41,7020.2985
82,2024-12-01 20:30:00+00:00,3682.41,3691.42,3679.5,3685.93,3664.0467
83,2024-12-01 20:45:00+00:00,3685.92,3692.0,3683.24,3690.43,2742.2081
84,2024-12-01 21:00:00+00:00,3690.43,3700.42,3686.66,3696.61,3219.4861
85,2024-12-01 21:15:00+00:00,3696.6,3704.12,3695.0,3701.81,4030.6549
86,2024-12-01 21:30:00+00:00,3701.81,3701.81,3691.8,3700.96,2214.1579
87,2024-12-01 21:45:00+00:00,3700.95,3706.27,3697.0,3706.26,3974.0966
88,2024-12-01 22:00:00+00:00,3706.27,3733.01,3702.0,3718.05,8389.8716
89,2024-12-01 22:15:00+00:00,3718.06,3734.26,3709.83,3718.94,7451.7822
90,2024-12-01 22:30:00+00:00,3718.94,3729.23,3718.93,3725.02,3106.6904
91,2024-12-01 22:45:00+00:00,3725.02,3732.0,3720.06,3721.21,2596.27
92,2024-12-01 23:00:00+00:00,3721.2,3728.5,3716.1,3721.89,3454.5647
93,2024-12-01 23:15:00+00:00,3721.89,3723.5,3713.35,3720.24,3350.7154
94,2024-12-01 23:30:00+00:00,3720.24,3722.58,3712.28,3717.2,3457.2333
95,2024-12-01 23:45:00+00:00,3717.2,3717.2,3703.0,3707.61,3085.4256
96,2024-12-02 00:00:00+00:00,3707.61,3714.54,3702.5,3709.99,4438.2034
97,2024-12-02 00:15:00+00:00,3709.99,3715.4,3703.1,3709.03,5252.3888
98,2024-12-02 00:30:00+00:00,3709.02,3719.35,3707.2,3712.0,5037.107
99,2024-12-02 00:45:00+00:00,3712.0,3712.0,3692.84,3701.84,5349.981
100,2024-12-02 01:00:00+00:00,3701.84,3717.0,3697.6,3706.65,6079.7664
101,2024-12-02 01:15:00+00:00,3706.65,3737.14,3703.04,3734.99,9664.262
102,2024-12-02 01:30:00+00:00,3734.99,3739.0,3719.18,3724.88,8116.3143
103,2024-12-02 01:45:00+00:00,3724.87,3732.5,3718.41,3732.47,4426.1307
104,2024-12-02 02:00:00+00:00,3732.48,3739.08,3722.0,3722.0,4844.4666
105,2024-12-02 02:15:00+00:00,3722.0,3725.11,3703.61,3714.68,5945.5632
106,2024-12-02 02:30:00+00:00,3714.68,3718.0,3708.64,3711.51,3147.4132
107,2024-12-02 02:45:00+00:00,3711.51,3740.9,3708.8,3740.51,5454.4728
108,2024-12-02 03:00:00+00:00,3740.5,3760.0,3736.04,3741.31,18440.88
109,2024-12-02 03:15:00+00:00,3741.31,3750.5,3735.72,3741.18,5007.4314
110,2024-12-02 03:30:00+00:00,3741.17,3741.18,3708.27,3710.2,7254.7137
111,2024-12-02 03:45:00+00:00,3710.2,3720.08,3674.6,3685.01,16161.554
112,2024-12-02 04:00:00+00:00,3685.0,3695.99,3660.86,3663.0,19269.3858
113,2024-12-02 04:15:00+00:00,3663.0,3675.0,3650.0,3674.07,14924.1875
114,2024-12-02 04:30:00+00:00,3674.07,3691.44,3670.56,3688.7,6875.0252
115,2024-12-02 04:45:00+00:00,3688.71,3692.81,3680.28,3691.12,3814.3779
116,2024-12-02 05:00:00+00:00,3691.12,3703.6,3685.85,3700.01,4453.9623
117,2024-12-02 05:15:00+00:00,3700.01,3709.59,3697.68,3699.37,13884.0458
118,2024-12-02 05:30:00+00:00,3699.38,3700.18,3686.22,3688.8,10960.5046
119,2024-12-02 05:45:00+00:00,3688.79,3688.8,3672.4,3676.82,4871.4811
120,2024-12-02 06:00:00+00:00,3676.82,3676.82,3663.0,3669.5,7791.0721
121,2024-12-02 06:15:00+00:00,3669.49,3677.76,3655.0,3669.87,5232.4292
122,2024-12-02 06:30:00+00:00,3669.87,3681.4,3666.6,3677.8,4119.4794
123,2024-12-02 06:45:00+00:00,3677.8,3684.0,3676.03,3680.61,2979.2426
124,2024-12-02 07:00:00+00:00,3680.61,3686.29,3675.21,3675.9,3693.8773
125,2024-12-02 07:15:00+00:00,3675.91,3675.91,3651.88,3661.19,8461.5682
126,2024-12-02 07:30:00+00:00,3661.18,3669.63,3655.81,3665.49,5494.4968
127,2024-12-02 07:45:00+00:00,3665.49,3671.56,3664.61,3666.88,4950.3023
128,2024-12-02 08:00:00+00:00,3666.88,3672.47,3657.24,3661.62,7447.3222
129,2024-12-02 08:15:00+00:00,3661.63,3665.4,3607.4,3616.39,61640.4576
130,2024-12-02 08:30:00+00:00,3616.39,3630.0,3586.5,3602.79,21990.029
131,2024-12-02 08:45:00+00:00,3602.78,3616.0,3587.34,3602.51,17193.7425
132,2024-12-02 09:00:00+00:00,3602.5,3619.74,3594.28,3617.55,11288.6101
133,2024-12-02 09:15:00+00:00,3617.54,3621.79,3609.0,3615.01,9239.1555
134,2024-12-02 09:30:00+00:00,3615.02,3620.01,3605.21,3608.14,6233.5169
135,2024-12-02 09:45:00+00:00,3608.15,3622.16,3602.58,3621.2,6881.4164
136,2024-12-02 10:00:00+00:00,3621.21,3622.22,3599.0,3601.57,6451.2866
137,2024-12-02 10:15:00+00:00,3601.58,3603.77,3594.08,3596.1,9958.3295
138,2024-12-02 10:30:00+00:00,3596.1,3598.37,3573.01,3578.4,11905.4362
139,2024-12-02 10:45:00+00:00,3578.41,3589.6,3571.81,3578.41,8549.3477
140,2024-12-02 11:00:00+00:00,3578.27,3586.86,3569.58,3584.41,7285.8401
141,2024-12-02 11:15:00+00:00,3584.4,3597.96,3584.38,3595.0,5417.2883
142,2024-12-02 11:30:00+00:00,3595.01,3597.0,3589.0,3591.22,4206.9622
143,2024-12-02 11:45:00+00:00,3591.23,3593.78,3578.03,3588.99,7016.2202
144,2024-12-02 12:00:00+00:00,3588.99,3599.19,3582.6,3594.9,4092.5895
145,2024-12-02 12:15:00+00:00,3594.9,3609.76,3593.07,3609.4,5676.4121
146,2024-12-02 12:30:00+00:00,3609.41,3615.19,3602.0,3602.01,5879.8186
147,2024-12-02 12:45:00+00:00,3602.01,3603.1,3587.03,3595.64,5109.1994
148,2024-12-02 13:00:00+00:00,3595.64,3608.41,3590.71,3607.86,5218.7457
149,2024-12-02 13:15:00+00:00,3607.86,3616.53,3607.24,3614.5,5556.0807
150,2024-12-02 13:30:00+00:00,3614.5,3624.76,3609.0,3610.56,5481.9683
151,2024-12-02 13:45:00+00:00,3610.56,3629.4,3607.54,3626.34,5806.2494
152,2024-12-02 14:00:00+00:00,3626.34,3642.0,3620.27,3624.23,8818.0541
153,2024-12-02 14:15:00+00:00,3624.23,3632.8,3615.2,3628.5,5724.7344
154,2024-12-02 14:30:00+00:00,3628.5,3653.01,3628.27,3651.87,9675.658
155,2024-12-02 14:45:00+00:00,3651.87,3664.5,3635.3,3640.42,9761.7688
156,2024-12-02 15:00:00+00:00,3640.42,3655.55,3620.29,3651.0,9098.287
157,2024-12-02 15:15:00+00:00,3650.99,3680.37,3650.99,3666.59,10366.8901
158,2024-12-02 15:30:00+00:00,3666.59,3677.44,3654.7,3671.62,7306.7303
159,2024-12-02 15:45:00+00:00,3671.62,3678.8,3660.0,3672.13,5939.6192
160,2024-12-02 16:00:00+00:00,3672.13,3682.01,3662.73,3672.13,7707.8542
161,2024-12-02 16:15:00+00:00,3672.12,3672.62,3637.94,3638.31,9215.1848
162,2024-12-02 16:30:00+00:00,3638.32,3654.0,3618.1,3631.0,9770.5538
163,2024-12-02 16:45:00+00:00,3631.0,3633.74,3618.0,3625.95,5274.3108
164,2024-12-02 17:00:00+00:00,3625.95,3644.99,3624.0,3638.64,5060.8162
165,2024-12-02 17:15:00+00:00,3638.64,3640.43,3601.99,3606.32,8555.9804
166,2024-12-02 17:30:00+00:00,3606.33,3612.75,3593.27,3605.8,30195.9815
167,2024-12-02 17:45:00+00:00,3605.8,3605.81,3554.32,3566.35,21917.4734
168,2024-12-02 18:00:00+00:00,3566.35,3604.29,3564.5,3601.59,8280.4256
169,2024-12-02 18:15:00+00:00,3601.6,3621.06,3594.6,3615.0,6077.3607
170,2024-12-02 18:30:00+00:00,3615.01,3632.88,3613.0,3627.49,4683.3124
171,2024-12-02 18:45:00+00:00,3627.49,3629.4,3618.3,3622.38,4811.9833
172,2024-12-02 19:00:00+00:00,3622.37,3622.5,3593.5,3599.01,4535.4677
173,2024-12-02 19:15:00+00:00,3599.0,3600.76,3584.36,3598.0,5164.9743
174,2024-12-02 19:30:00+00:00,3598.0,3613.2,3596.01,3606.0,3946.3971
175,2024-12-02 19:45:00+00:00,3606.0,3613.46,3600.86,3612.17,2485.2807
176,2024-12-02 20:00:00+00:00,3612.17,3627.0,3606.31,3624.16,4312.8075
177,2024-12-02 20:15:00+00:00,3624.15,3628.38,3620.6,3623.61,3634.3488
178,2024-12-02 20:30:00+00:00,3623.61,3630.58,3608.0,3609.0,3099.3627
179,2024-12-02 20:45:00+00:00,3608.99,3616.5,3601.83,3614.81,3760.1709
180,2024-12-02 21:00:00+00:00,3614.82,3618.0,3602.65,3612.99,3694.7956
181,2024-12-02 21:15:00+00:00,3613.0,3616.5,3601.0,3608.62,3022.6517
182,2024-12-02 21:30:00+00:00,3608.62,3614.42,3599.5,3613.82,3006.6231
183,2024-12-02 21:45:00+00:00,3613.83,3628.63,3612.84,3615.92,3851.675
184,2024-12-02 22:00:00+00:00,3615.92,3618.19,3598.5,3607.13,3850.9341
185,2024-12-02 22:15:00+00:00,3607.13,3622.11,3605.48,3612.24,3198.6801
186,2024-12-02 22:30:00+00:00,3612.23,3617.8,3602.0,3613.99,2175.2144
187,2024-12-02 22:45:00+00:00,3613.99,3620.0,3610.87,3615.03,2831.7889
188,2024-12-02 23:00:00+00:00,3615.02,3631.0,3612.0,3624.89,3219.427
189,2024-12-02 23:15:00+00:00,3624.88,3632.53,3619.62,3628.71,2372.0713
190,2024-12-02 23:30:00+00:00,3628.72,3641.31,3624.86,3637.5,2808.6395
191,2024-12-02 23:45:00+00:00,3637.5,3644.44,3633.18,3643.42,1994.1683
192,2024-12-03 00:00:00+00:00,3643.43,3645.5,3632.07,3637.61,4635.6601
193,2024-12-03 00:15:00+00:00,3637.6,3639.84,3625.4,3629.97,4738.5039
194,2024-12-03 00:30:00+00:00,3629.97,3639.79,3621.5,3636.8,5778.4628
195,2024-12-03 00:45:00+00:00,3636.8,3647.34,3633.83,3637.74,7118.182
196,2024-12-03 01:00:00+00:00,3637.73,3647.85,3628.13,3647.67,4063.0378
197,2024-12-03 01:15:00+00:00,3647.67,3653.83,3630.5,3632.02,5581.5711
198,2024-12-03 01:30:00+00:00,3632.02,3638.71,3626.0,3629.31,3976.6501
199,2024-12-03 01:45:00+00:00,3629.32,3630.83,3617.64,3619.02,5442.849
200,2024-12-03 02:00:00+00:00,3619.01,3623.5,3607.8,3618.4,3562.1712
201,2024-12-03 02:15:00+00:00,3618.39,3638.62,3618.39,3633.0,4425.1668
202,2024-12-03 02:30:00+00:00,3633.0,3648.34,3630.98,3648.33,4450.0906
203,2024-12-03 02:45:00+00:00,3648.32,3658.16,3638.22,3644.38,13636.292
204,2024-12-03 03:00:00+00:00,3644.37,3651.48,3638.82,3639.2,6927.41
205,2024-12-03 03:15:00+00:00,3639.19,3646.84,3636.56,3644.33,3934.9479
206,2024-12-03 03:30:00+00:00,3644.33,3654.35,3644.32,3654.35,3789.5458
207,2024-12-03 03:45:00+00:00,3654.34,3656.79,3635.59,3639.75,4672.8833
208,2024-12-03 04:00:00+00:00,3639.75,3648.8,3635.27,3646.45,3947.3659
209,2024-12-03 04:15:00+00:00,3646.44,3655.52,3645.62,3650.09,3796.2274
210,2024-12-03 04:30:00+00:00,3650.09,3653.72,3642.31,3646.18,2704.7498
211,2024-12-03 04:45:00+00:00,3646.18,3649.6,3643.31,3644.43,1899.5182
212,2024-12-03 05:00:00+00:00,3644.43,3653.08,3640.34,3647.95,3129.9748
213,2024-12-03 05:15:00+00:00,3647.95,3657.77,3641.02,3654.36,3090.0864
214,2024-12-03 05:30:00+00:00,3654.36,3664.54,3651.29,3653.72,3778.6025
215,2024-12-03 05:45:00+00:00,3653.72,3658.4,3651.41,3655.14,3417.1341
216,2024-12-03 06:00:00+00:00,3655.13,3662.42,3651.54,3660.38,2617.2366
217,2024-12-03 06:15:00+00:00,3660.37,3662.2,3656.86,3656.87,2894.2541
218,2024-12-03 06:30:00+00:00,3656.87,3666.33,3656.79,3664.81,2838.5723
219,2024-12-03 06:45:00+00:00,3664.8,3670.0,3626.34,3634.14,7689.1461
220,2024-12-03 07:00:00+00:00,3634.14,3641.0,3621.0,3628.4,7780.3362
221,2024-12-03 07:15:00+00:00,3628.41,3631.6,3613.34,3623.37,5368.9958
222,2024-12-03 07:30:00+00:00,3623.37,3627.67,3600.03,3607.55,10704.3766
223,2024-12-03 07:45:00+00:00,3607.56,3619.74,3600.0,3616.85,7392.1551
224,2024-12-03 08:00:00+00:00,3616.85,3635.14,3613.52,3626.3,16650.5344
225,2024-12-03 08:15:00+00:00,3626.3,3629.37,3620.15,3624.64,11353.3217
226,2024-12-03 08:30:00+00:00,3624.64,3626.0,3604.56,3613.79,5783.5223
227,2024-12-03 08:45:00+00:00,3613.78,3616.0,3600.5,3613.81,4142.6798
228,2024-12-03 09:00:00+00:00,3613.82,3615.45,3605.0,3607.86,2792.6662
229,2024-12-03 09:15:00+00:00,3607.86,3611.33,3596.2,3604.07,8146.7776
230,2024-12-03 09:30:00+00:00,3604.07,3615.03,3602.6,3609.14,13200.7562
231,2024-12-03 09:45:00+00:00,3609.01,3612.17,3602.12,3611.0,5583.2866
232,2024-12-03 10:00:00+00:00,3611.01,3615.71,3609.42,3614.76,5190.1275
233,2024-12-03 10:15:00+00:00,3614.77,3618.0,3608.6,3611.57,5635.9669
234,2024-12-03 10:30:00+00:00,3611.57,3617.69,3608.19,3617.68,3218.3064
235,2024-12-03 10:45:00+00:00,3617.68,3618.88,3585.0,3594.44,12421.8983
236,2024-12-03 11:00:00+00:00,3594.44,3605.92,3591.54,3601.08,6901.7619
237,2024-12-03 11:15:00+00:00,3601.07,3615.01,3598.4,3614.41,7232.56
238,2024-12-03 11:30:00+00:00,3614.41,3614.57,3602.59,3609.14,6249.6421
239,2024-12-03 11:45:00+00:00,3609.14,3614.57,3606.2,3613.81,6569.955
240,2024-12-03 12:00:00+00:00,3613.81,3617.64,3598.0,3603.12,7845.1396
241,2024-12-03 12:15:00+00:00,3603.12,3610.12,3599.99,3601.19,6510.1419
242,2024-12-03 12:30:00+00:00,3601.19,3607.24,3600.0,3600.0,3165.0176
243,2024-12-03 12:45:00+00:00,3600.01,3610.6,3600.0,3605.0,2830.577
244,2024-12-03 13:00:00+00:00,3605.0,3608.6,3587.85,3592.77,5350.4426
245,2024-12-03 13:15:00+00:00,3592.77,3598.05,3585.44,3593.78,5237.4707
246,2024-12-03 13:30:00+00:00,3593.77,3594.72,3567.53,3578.25,16969.4826
247,2024-12-03 13:45:00+00:00,3578.25,3582.0,3538.0,3545.41,32056.5341
248,2024-12-03 14:00:00+00:00,3545.22,3572.0,3538.86,3560.85,17574.3069
249,2024-12-03 14:15:00+00:00,3560.86,3571.15,3545.19,3548.89,15883.515
250,2024-12-03 14:30:00+00:00,3548.88,3556.03,3500.0,3555.98,38841.5222
251,2024-12-03 14:45:00+00:00,3555.98,3586.0,3555.54,3580.36,29074.0757
252,2024-12-03 15:00:00+00:00,3580.35,3597.21,3577.05,3587.28,13678.9029
253,2024-12-03 15:15:00+00:00,3587.29,3594.44,3568.9,3569.49,13027.9529
254,2024-12-03 15:30:00+00:00,3569.5,3582.3,3558.17,3574.39,12839.101
255,2024-12-03 15:45:00+00:00,3574.39,3576.74,3558.22,3571.79,8129.1135
256,2024-12-03 16:00:00+00:00,3571.8,3594.4,3569.07,3581.47,8381.2465
257,2024-12-03 16:15:00+00:00,3581.46,3585.22,3567.6,3583.46,6072.9764
258,2024-12-03 16:30:00+00:00,3583.46,3586.2,3558.6,3560.95,7731.6828
259,2024-12-03 16:45:00+00:00,3560.95,3562.24,3542.39,3551.81,11427.7406
260,2024-12-03 17:00:00+00:00,3551.81,3557.39,3542.0,3555.73,7243.9609
261,2024-12-03 17:15:00+00:00,3555.73,3559.4,3538.55,3545.29,4735.8785
262,2024-12-03 17:30:00+00:00,3545.3,3568.8,3541.4,3566.54,5325.783
263,2024-12-03 17:45:00+00:00,3566.55,3578.76,3560.09,3578.76,5360.0207
264,2024-12-03 18:00:00+00:00,3578.75,3578.99,3567.01,3571.99,4357.234
265,2024-12-03 18:15:00+00:00,3572.0,3575.34,3566.0,3568.39,4452.7323
266,2024-12-03 18:30:00+00:00,3568.39,3581.79,3565.03,3574.2,3379.9507
267,2024-12-03 18:45:00+00:00,3574.2,3582.92,3570.0,3578.26,3012.9238
268,2024-12-03 19:00:00+00:00,3578.26,3578.27,3554.34,3558.04,6085.7287
269,2024-12-03 19:15:00+00:00,3558.04,3570.21,3550.07,3569.6,4847.4002
270,2024-12-03 19:30:00+00:00,3569.61,3576.79,3563.0,3576.41,4236.7061
271,2024-12-03 19:45:00+00:00,3576.4,3579.85,3573.01,3577.34,3862.4365
272,2024-12-03 20:00:00+00:00,3577.34,3583.87,3575.2,3582.18,3666.5993
273,2024-12-03 20:15:00+00:00,3582.17,3592.5,3580.85,3592.5,4518.1562
274,2024-12-03 20:30:00+00:00,3592.5,3600.0,3587.4,3596.4,6377.784
275,2024-12-03 20:45:00+00:00,3596.39,3609.5,3591.32,3606.94,4924.9411
276,2024-12-03 21:00:00+00:00,3606.78,3619.0,3603.59,3617.99,4838.0976
277,2024-12-03 21:15:00+00:00,3618.0,3627.83,3613.8,3626.26,5003.3269
278,2024-12-03 21:30:00+00:00,3626.25,3626.26,3613.68,3616.68,4219.2476
279,2024-12-03 21:45:00+00:00,3616.68,3619.25,3610.31,3611.78,3445.0227
280,2024-12-03 22:00:00+00:00,3611.79,3614.15,3595.52,3608.51,4752.7201
281,2024-12-03 22:15:00+00:00,3608.51,3616.76,3606.1,3609.79,3522.0535
282,2024-12-03 22:30:00+00:00,3609.79,3614.67,3607.86,3612.42,2937.924
283,2024-12-03 22:45:00+00:00,3612.41,3633.0,3612.41,3632.42,3894.3752
284,2024-12-03 23:00:00+00:00,3632.42,3633.5,3619.44,3624.18,5673.4991
285,2024-12-03 23:15:00+00:00,3624.18,3634.81,3611.75,3613.5,12221.1545
286,2024-12-03 23:30:00+00:00,3613.5,3625.2,3613.44,3618.41,4591.2407
287,2024-12-03 23:45:00+00:00,3618.41,3625.6,3614.51,3614.51,3430.4436
288,2024-12-04 00:00:00+00:00,3614.51,3630.46,3614.51,3625.01,5439.2418
289,2024-12-04 00:15:00+00:00,3625.0,3633.54,3618.53,3632.19,6011.3623
290,2024-12-04 00:30:00+00:00,3632.19,3642.86,3619.98,3625.39,8116.8064
291,2024-12-04 00:45:00+00:00,3625.38,3694.86,3621.0,3691.87,26489.3261
292,2024-12-04 01:00:00+00:00,3691.87,3702.5,3676.1,3697.62,26236.3454
293,2024-12-04 01:15:00+00:00,3697.62,3707.57,3680.86,3689.39,14201.1151
294,2024-12-04 01:30:00+00:00,3689.39,3697.81,3673.6,3682.76,11258.0046
295,2024-12-04 01:45:00+00:00,3682.76,3699.4,3682.28,3686.04,8445.787
296,2024-12-04 02:00:00+00:00,3686.04,3687.77,3631.41,3636.02,29290.3676
297,2024-12-04 02:15:00+00:00,3636.02,3648.43,3628.84,3641.05,11824.5262
298,2024-12-04 02:30:00+00:00,3641.05,3650.41,3637.53,3640.0,5765.0412
299,2024-12-04 02:45:00+00:00,3640.01,3652.17,3633.33,3648.63,4181.9855
300,2024-12-04 03:00:00+00:00,3648.63,3665.73,3648.5,3663.69,3941.2771
301,2024-12-04 03:15:00+00:00,3663.69,3675.8,3659.71,3675.0,5022.6033
302,2024-12-04 03:30:00+00:00,3675.0,3676.43,3667.0,3670.21,3286.2985
303,2024-12-04 03:45:00+00:00,3670.21,3675.2,3659.97,3661.8,3438.4423
304,2024-12-04 04:00:00+00:00,3661.79,3668.8,3659.55,3667.2,3417.0742
305,2024-12-04 04:15:00+00:00,3667.19,3675.39,3665.01,3673.32,4950.7827
306,2024-12-04 04:30:00+00:00,3673.31,3674.57,3668.56,3668.82,3878.1616
307,2024-12-04 04:45:00+00:00,3668.82,3669.63,3665.09,3669.63,2289.0435
308,2024-12-04 05:00:00+00:00,3669.62,3678.79,3669.55,3673.74,3203.221
309,2024-12-04 05:15:00+00:00,3673.73,3686.56,3673.73,3686.2,3249.1321
310,2024-12-04 05:30:00+00:00,3686.2,3686.2,3674.63,3678.01,3888.1766
