,time,open,high,low,close,volume
3100,2025-01-02 07:00:00+00:00,205.36,206.04,205.2,205.99,73084.181
3101,2025-01-02 07:15:00+00:00,206.0,206.89,205.55,206.59,51040.696
3102,2025-01-02 07:30:00+00:00,206.59,206.83,206.17,206.21,40505.501
3103,2025-01-02 07:45:00+00:00,206.2,206.29,205.6,205.91,29650.527
3104,2025-01-02 08:00:00+00:00,205.91,206.67,205.91,206.49,24800.444
3105,2025-01-02 08:15:00+00:00,206.49,206.72,205.66,206.05,28085.133
3106,2025-01-02 08:30:00+00:00,206.05,207.06,205.9,207.05,60137.578
3107,2025-01-02 08:45:00+00:00,207.05,207.09,206.48,206.8,28883.048
3108,2025-01-02 09:00:00+00:00,206.79,206.97,206.34,206.66,19945.583
3109,2025-01-02 09:15:00+00:00,206.66,207.97,206.58,207.84,54379.662
3110,2025-01-02 09:30:00+00:00,207.84,207.91,206.89,207.17,34101.097
3111,2025-01-02 09:45:00+00:00,207.18,207.79,206.93,207.38,22973.944
3112,2025-01-02 10:00:00+00:00,207.38,207.77,206.83,207.1,31438.269
3113,2025-01-02 10:15:00+00:00,207.1,207.59,207.0,207.4,22280.581
3114,2025-01-02 10:30:00+00:00,207.41,207.74,206.7,206.86,23374.787
3115,2025-01-02 10:45:00+00:00,206.87,207.29,206.71,206.98,25001.088
3116,2025-01-02 11:00:00+00:00,206.98,207.39,206.94,207.17,21640.669
3117,2025-01-02 11:15:00+00:00,207.17,208.0,206.92,207.92,43576.469
3118,2025-01-02 11:30:00+00:00,207.92,208.7,207.88,208.66,29152.68
3119,2025-01-02 11:45:00+00:00,208.65,208.88,208.4,208.51,22827.523
3120,2025-01-02 12:00:00+00:00,208.52,209.34,208.4,209.22,25235.681
3121,2025-01-02 12:15:00+00:00,209.21,209.49,208.01,208.08,34158.772
3122,2025-01-02 12:30:00+00:00,208.07,208.7,207.64,208.48,46190.412
3123,2025-01-02 12:45:00+00:00,208.48,208.89,208.11,208.39,39061.677
3124,2025-01-02 13:00:00+00:00,208.4,208.65,207.92,208.02,32425.174
3125,2025-01-02 13:15:00+00:00,208.03,208.52,207.6,208.29,35684.497
3126,2025-01-02 13:30:00+00:00,208.29,208.4,207.93,208.4,19724.078
3127,2025-01-02 13:45:00+00:00,208.39,208.4,207.66,208.17,26085.854
3128,2025-01-02 14:00:00+00:00,208.16,208.33,206.72,207.92,66962.787
3129,2025-01-02 14:15:00+00:00,207.92,208.86,207.27,208.73,38490.318
3130,2025-01-02 14:30:00+00:00,208.73,210.48,207.19,208.35,98660.656
3131,2025-01-02 14:45:00+00:00,208.36,209.56,207.97,208.2,54579.835
3132,2025-01-02 15:00:00+00:00,208.19,208.34,207.2,207.76,49416.356
3133,2025-01-02 15:15:00+00:00,207.75,208.04,205.93,206.64,53349.257
3134,2025-01-02 15:30:00+00:00,206.64,207.02,205.45,206.03,42700.954
3135,2025-01-02 15:45:00+00:00,206.03,206.96,205.83,206.77,29881.117
3136,2025-01-02 16:00:00+00:00,206.77,207.29,205.96,207.2,23287.709
3137,2025-01-02 16:15:00+00:00,207.2,208.29,206.48,208.28,38294.234
3138,2025-01-02 16:30:00+00:00,208.29,208.93,207.92,208.78,37857.981
3139,2025-01-02 16:45:00+00:00,208.78,209.07,207.34,207.45,22512.202
3140,2025-01-02 17:00:00+00:00,207.44,208.2,207.17,208.0,19128.505
3141,2025-01-02 17:15:00+00:00,208.01,208.09,207.13,207.41,17372.285
3142,2025-01-02 17:30:00+00:00,207.41,207.41,205.66,205.88,58801.613
3143,2025-01-02 17:45:00+00:00,205.88,206.12,204.67,206.05,44183.19
3144,2025-01-02 18:00:00+00:00,206.04,206.26,204.96,205.41,21929.477
3145,2025-01-02 18:15:00+00:00,205.4,206.09,205.17,205.85,19377.01
3146,2025-01-02 18:30:00+00:00,205.85,206.62,205.37,206.47,15901.777
3147,2025-01-02 18:45:00+00:00,206.46,206.8,206.0,206.44,17254.217
3148,2025-01-02 19:00:00+00:00,206.43,207.2,206.15,207.09,17853.556
3149,2025-01-02 19:15:00+00:00,207.08,207.83,207.05,207.75,21230.401
3150,2025-01-02 19:30:00+00:00,207.75,207.75,206.71,207.3,12259.079
3151,2025-01-02 19:45:00+00:00,207.3,207.46,206.32,206.69,10572.87
3152,2025-01-02 20:00:00+00:00,206.69,207.35,206.68,207.3,11604.208
3153,2025-01-02 20:15:00+00:00,207.29,207.98,207.23,207.75,14916.951
3154,2025-01-02 20:30:00+00:00,207.75,208.0,207.27,207.49,13110.702
3155,2025-01-02 20:45:00+00:00,207.49,207.79,206.76,206.82,9192.148
3156,2025-01-02 21:00:00+00:00,206.83,206.97,206.2,206.54,24078.99
3157,2025-01-02 21:15:00+00:00,206.54,207.13,206.18,206.55,11495.031
3158,2025-01-02 21:30:00+00:00,206.55,206.55,205.44,205.6,20661.004
3159,2025-01-02 21:45:00+00:00,205.59,206.57,205.53,206.54,12829.465
3160,2025-01-02 22:00:00+00:00,206.53,206.7,205.83,205.91,10894.291
3161,2025-01-02 22:15:00+00:00,205.92,206.13,205.2,205.97,16968.3
3162,2025-01-02 22:30:00+00:00,205.96,206.63,205.96,206.44,9655.135
3163,2025-01-02 22:45:00+00:00,206.44,206.76,206.43,206.6,7410.188
3164,2025-01-02 23:00:00+00:00,206.6,207.23,206.55,206.81,12524.95
3165,2025-01-02 23:15:00+00:00,206.81,207.95,206.68,207.91,16598.903
3166,2025-01-02 23:30:00+00:00,207.92,208.44,207.91,208.15,16775.202
3167,2025-01-02 23:45:00+00:00,208.16,208.38,207.73,208.31,17951.223
3168,2025-01-03 00:00:00+00:00,208.3,208.45,207.84,208.05,19152.855
3169,2025-01-03 00:15:00+00:00,208.05,208.2,207.32,207.83,15675.647
3170,2025-01-03 00:30:00+00:00,207.82,207.94,207.09,207.2,13376.082
3171,2025-01-03 00:45:00+00:00,207.2,207.57,207.0,207.15,9288.981
3172,2025-01-03 01:00:00+00:00,207.16,207.33,205.63,205.97,39013.88
3173,2025-01-03 01:15:00+00:00,205.97,206.63,205.79,206.58,15525.246
3174,2025-01-03 01:30:00+00:00,206.58,206.59,205.63,206.03,13576.468
3175,2025-01-03 01:45:00+00:00,206.04,206.97,206.03,206.86,22176.796
3176,2025-01-03 02:00:00+00:00,206.87,207.5,206.34,207.37,17913.61
3177,2025-01-03 02:15:00+00:00,207.37,208.11,207.28,208.09,19061.418
3178,2025-01-03 02:30:00+00:00,208.08,208.11,207.27,207.48,20814.22
3179,2025-01-03 02:45:00+00:00,207.48,207.83,206.77,206.87,15610.05
3180,2025-01-03 03:00:00+00:00,206.87,207.58,206.72,206.78,11809.213
3181,2025-01-03 03:15:00+00:00,206.78,207.09,206.16,206.33,13196.01
